#EffectorID	Species	Value1	Value2	Value3	Value4
effector_343	species_3	24.5	5.4	13381	343
effector_343	species_4	60.5	67.4	13382	343
effector_343	species_5	19.5	29.6	13383	343
effector_343	species_6	84.5	45.6	13384	343
effector_343	species_7	48.1	63.8	13385	343
effector_343	species_8	90.3	22.7	13386	343
effector_343	species_9	18.5	38.3	13387	343
effector_343	species_10	99	89.2	13388	343
effector_343	species_11	72.4	9.5	13389	343
effector_343	species_12	90.4	8.5	13390	343
effector_343	species_13	68	57.8	13391	343
effector_343	species_14	28.7	46.8	13392	343
effector_343	species_15	52.6	91.9	13393	343
effector_343	species_16	5.3	17.5	13394	343
effector_343	species_17	55	85.2	13395	343
effector_343	species_18	19.9	67.8	13396	343
effector_343	species_19	99.5	17	13397	343
effector_343	species_20	44.9	81.6	13398	343
effector_343	species_21	35.2	84.2	13399	343
effector_343	species_22	59.9	75.3	13400	343
effector_343	species_23	99.8	70.5	13401	343
effector_343	species_24	24.1	23.7	13402	343
effector_343	species_25	79.7	90.8	13403	343
effector_343	species_26	47.9	22.1	13404	343
effector_343	species_27	32.2	89.6	13405	343
effector_343	species_28	90.9	59.3	13406	343
effector_343	species_29	77.7	57.3	13407	343
effector_343	species_30	64	18.2	13408	343
effector_343	species_31	6.1	55.3	13409	343
effector_343	species_32	88.5	49.3	13410	343
effector_343	species_33	19	65.1	13411	343
effector_343	species_34	36	79.7	13412	343
effector_343	species_35	70.4	13.8	13413	343
effector_343	species_36	36.6	27.3	13414	343
effector_343	species_37	47.3	35	13415	343
effector_343	species_38	30.1	70.8	13416	343
effector_344	species_0	65.4	90	13417	344
effector_344	species_1	74.7	45.4	13418	344
effector_344	species_2	86	65.1	13419	344
effector_344	species_3	87.4	7.8	13420	344
effector_344	species_4	45.1	57.1	13421	344
effector_344	species_5	30.9	45	13422	344
effector_344	species_6	41.6	26.6	13423	344
effector_344	species_7	22.4	11.2	13424	344
effector_344	species_8	46.5	60.3	13425	344
effector_344	species_9	5.4	68.3	13426	344
effector_344	species_10	76.6	57.8	13427	344
effector_344	species_11	91.6	40.2	13428	344
effector_344	species_12	21.8	43	13429	344
effector_344	species_13	36.8	62	13430	344
effector_344	species_14	3.7	19.6	13431	344
effector_344	species_15	93.4	74.1	13432	344
effector_344	species_16	86.7	39.8	13433	344
effector_344	species_17	80.2	35.4	13434	344
effector_344	species_18	84.3	54.6	13435	344
effector_344	species_19	99.3	40.5	13436	344
effector_344	species_20	99.1	27.9	13437	344
effector_344	species_21	49.7	38.3	13438	344
effector_344	species_22	90	80.1	13439	344
effector_344	species_23	3.1	27.5	13440	344
effector_344	species_24	22	33.7	13441	344
effector_344	species_25	15.8	33.4	13442	344
effector_344	species_26	87.4	67.7	13443	344
effector_344	species_27	2.3	5.5	13444	344
effector_344	species_28	80.2	82.7	13445	344
effector_344	species_29	37	38.7	13446	344
effector_344	species_30	11.9	27.7	13447	344
effector_344	species_31	19	16.6	13448	344
effector_344	species_32	57.1	83.4	13449	344
effector_344	species_33	83.5	77.1	13450	344
effector_344	species_34	24.3	18.2	13451	344
effector_344	species_35	7.8	17.9	13452	344
effector_344	species_36	48.9	96.2	13453	344
effector_344	species_37	21.5	9	13454	344
effector_344	species_38	3.4	5.2	13455	344
effector_345	species_0	30.3	19.1	13456	345
effector_345	species_1	87	81.2	13457	345
effector_345	species_2	29.4	75	13458	345
effector_345	species_3	48.8	14.9	13459	345
effector_345	species_4	82.2	13.1	13460	345
effector_345	species_5	46.2	86.3	13461	345
effector_345	species_6	97.6	61.2	13462	345
effector_345	species_7	2.8	50.8	13463	345
effector_345	species_8	41.8	10.4	13464	345
effector_345	species_9	15.7	67.7	13465	345
effector_345	species_10	77	9.5	13466	345
effector_345	species_11	11.3	20.3	13467	345
effector_345	species_12	47.4	75.5	13468	345
effector_345	species_13	1.3	89	13469	345
effector_345	species_14	7.4	21.1	13470	345
effector_345	species_15	93.3	83.1	13471	345
effector_345	species_16	49.5	81.1	13472	345
effector_345	species_17	96.2	86.7	13473	345
effector_345	species_18	84.7	95.8	13474	345
effector_345	species_19	54.3	62.4	13475	345
effector_345	species_20	95.4	29.9	13476	345
effector_345	species_21	74.4	36.6	13477	345
effector_345	species_22	97.7	14.5	13478	345
effector_345	species_23	52.3	52.9	13479	345
effector_345	species_24	86.5	59	13480	345
effector_345	species_25	47.9	16.8	13481	345
effector_345	species_26	80.9	13.9	13482	345
effector_345	species_27	43.6	36.6	13483	345
effector_345	species_28	20.2	31.9	13484	345
effector_345	species_29	82.3	81.6	13485	345
effector_345	species_30	43	96	13486	345
effector_345	species_31	95.7	98	13487	345
effector_345	species_32	40.9	48	13488	345
effector_345	species_33	49.2	22.6	13489	345
effector_345	species_34	8.1	93	13490	345
effector_345	species_35	81.9	74.1	13491	345
effector_345	species_36	34	3.2	13492	345
effector_345	species_37	16.4	77.1	13493	345
effector_345	species_38	72	50.8	13494	345
effector_346	species_0	86.7	85.3	13495	346
effector_346	species_1	54.3	75.2	13496	346
effector_346	species_2	68.4	57.3	13497	346
effector_346	species_3	78.4	11.8	13498	346
effector_346	species_4	63.7	12.6	13499	346
effector_346	species_5	22.8	27.5	13500	346
effector_346	species_6	2.8	5.4	13501	346
effector_346	species_7	20.5	22.2	13502	346
effector_346	species_8	60.1	12.9	13503	346
effector_346	species_9	93.8	49.9	13504	346
effector_346	species_10	81.6	52.6	13505	346
effector_346	species_11	20.4	10.1	13506	346
effector_346	species_12	69.4	32.5	13507	346
effector_346	species_13	44.9	24.2	13508	346
effector_346	species_14	57.5	39.6	13509	346
effector_346	species_15	38.4	53.4	13510	346
effector_346	species_16	95	74.2	13511	346
effector_346	species_17	52.9	99.1	13512	346
effector_346	species_18	49.2	72.5	13513	346
effector_346	species_19	57.1	32.7	13514	346
effector_346	species_20	31.4	75.9	13515	346
effector_346	species_21	34.4	14.5	13516	346
effector_346	species_22	38.6	45.3	13517	346
effector_346	species_23	91.4	26.8	13518	346
effector_346	species_24	1.1	55.2	13519	346
effector_346	species_25	66.7	11.3	13520	346
effector_346	species_26	32.1	42.3	13521	346
effector_346	species_27	36.4	83.3	13522	346
effector_346	species_28	15	85.2	13523	346
effector_346	species_29	20.3	74.3	13524	346
effector_346	species_30	87	45.6	13525	346
effector_346	species_31	70.2	48.4	13526	346
effector_346	species_32	93.1	17.6	13527	346
effector_346	species_33	56.1	44.2	13528	346
effector_346	species_34	4.2	49.1	13529	346
effector_346	species_35	79.6	30.7	13530	346
effector_346	species_36	19	82.9	13531	346
effector_346	species_37	19.7	54.7	13532	346
effector_346	species_38	89.7	66.2	13533	346
effector_347	species_0	69.6	79.5	13534	347
effector_347	species_1	70.9	84.6	13535	347
effector_347	species_2	57.1	24.9	13536	347
effector_347	species_3	6.3	17.9	13537	347
effector_347	species_4	54.8	91.3	13538	347
effector_347	species_5	6.4	2.4	13539	347
effector_347	species_6	31.2	78.7	13540	347
effector_347	species_7	1.9	13.6	13541	347
effector_347	species_8	79.2	27.1	13542	347
effector_347	species_9	32.6	9.2	13543	347
effector_347	species_10	19.5	49.9	13544	347
effector_347	species_11	14.4	16.4	13545	347
effector_347	species_12	6.6	44	13546	347
effector_347	species_13	29.3	6.4	13547	347
effector_347	species_14	55.6	40.7	13548	347
effector_347	species_15	34.2	69.6	13549	347
effector_347	species_16	44.7	83.8	13550	347
effector_347	species_17	25.6	80.8	13551	347
effector_347	species_18	70.3	57.5	13552	347
effector_347	species_19	50.1	73.4	13553	347
effector_347	species_20	25.2	19.9	13554	347
effector_347	species_21	82	91.9	13555	347
effector_347	species_22	70.4	88.1	13556	347
effector_347	species_23	44.2	52	13557	347
effector_347	species_24	86.3	32.3	13558	347
effector_347	species_25	70.8	10.5	13559	347
effector_347	species_26	79.8	72.9	13560	347
effector_347	species_27	33.6	85.6	13561	347
effector_347	species_28	83.1	80.9	13562	347
effector_347	species_29	73	77.6	13563	347
effector_347	species_30	47	72.9	13564	347
effector_347	species_31	75.6	29	13565	347
effector_347	species_32	67.9	6.6	13566	347
effector_347	species_33	93	73.4	13567	347
effector_347	species_34	12	58.3	13568	347
effector_347	species_35	23.6	97.7	13569	347
effector_347	species_36	18.4	63.2	13570	347
effector_347	species_37	47.2	0.8	13571	347
effector_347	species_38	7.7	76.8	13572	347
effector_348	species_0	64.9	18.1	13573	348
effector_348	species_1	28	54.3	13574	348
effector_348	species_2	75	59.2	13575	348
effector_348	species_3	57	66.6	13576	348
effector_348	species_4	56.4	59.7	13577	348
effector_348	species_5	57	67	13578	348
effector_348	species_6	67.3	90.8	13579	348
effector_348	species_7	65.5	61.4	13580	348
effector_348	species_8	88.1	84.4	13581	348
effector_348	species_9	37.7	26.7	13582	348
effector_348	species_10	4.5	67.1	13583	348
effector_348	species_11	34.6	25.4	13584	348
effector_348	species_12	28.5	98.1	13585	348
effector_348	species_13	35.6	44.2	13586	348
effector_348	species_14	6.5	79.1	13587	348
effector_348	species_15	37.5	87.7	13588	348
effector_348	species_16	69.7	62.3	13589	348
effector_348	species_17	76.4	12.4	13590	348
effector_348	species_18	5.9	84.1	13591	348
effector_348	species_19	13.3	70	13592	348
effector_348	species_20	85.8	7.2	13593	348
effector_348	species_21	39.5	93.3	13594	348
effector_348	species_22	78	52	13595	348
effector_348	species_23	30.7	9.5	13596	348
effector_348	species_24	74.3	64.1	13597	348
effector_348	species_25	23.4	40.1	13598	348
effector_348	species_26	37.6	47.5	13599	348
effector_348	species_27	80.3	88.9	13600	348
effector_348	species_28	64.3	38.2	13601	348
effector_348	species_29	42.7	74.8	13602	348
effector_348	species_30	61.6	96.5	13603	348
effector_348	species_31	33.3	94.4	13604	348
effector_348	species_32	59.1	44.4	13605	348
effector_348	species_33	24.5	19	13606	348
effector_348	species_34	68.9	38.2	13607	348
effector_348	species_35	62	16.4	13608	348
effector_348	species_36	69.5	19	13609	348
effector_348	species_37	19.3	98.4	13610	348
effector_348	species_38	29.6	74.2	13611	348
effector_349	species_0	53.4	81.2	13612	349
effector_349	species_1	19.9	32.2	13613	349
effector_349	species_2	24.9	42.3	13614	349
effector_349	species_3	52.8	83.5	13615	349
effector_349	species_4	54.2	34.8	13616	349
effector_349	species_5	65.1	94.1	13617	349
effector_349	species_6	48.5	15.4	13618	349
effector_349	species_7	19.5	48	13619	349
effector_349	species_8	87.8	5.7	13620	349
effector_349	species_9	6.6	11.4	13621	349
effector_349	species_10	21.5	74.6	13622	349
effector_349	species_11	8.5	73.4	13623	349
effector_349	species_12	21.8	98	13624	349
effector_349	species_13	57.9	40.6	13625	349
effector_349	species_14	93.2	49.7	13626	349
effector_349	species_15	76.1	79.6	13627	349
effector_349	species_16	14.5	64.1	13628	349
effector_349	species_17	22.9	11.1	13629	349
effector_349	species_18	98.8	66	13630	349
effector_349	species_19	53.9	92.5	13631	349
effector_349	species_20	10.2	7.6	13632	349
effector_349	species_21	94.4	15.1	13633	349
effector_349	species_22	58.4	32.9	13634	349
effector_349	species_23	59.9	61.3	13635	349
effector_349	species_24	8.5	76.2	13636	349
effector_349	species_25	45.7	74.4	13637	349
effector_349	species_26	13	79.7	13638	349
effector_349	species_27	15.7	50.6	13639	349
effector_349	species_28	67.6	60.6	13640	349
effector_349	species_29	69.3	86.5	13641	349
effector_349	species_30	28.9	19.5	13642	349
effector_349	species_31	4.4	8.2	13643	349
effector_349	species_32	99.4	49.6	13644	349
effector_349	species_33	18.1	1.7	13645	349
effector_349	species_34	76	92.8	13646	349
effector_349	species_35	24.7	99.4	13647	349
effector_349	species_36	60.5	18.9	13648	349
effector_349	species_37	0.2	29.2	13649	349
effector_349	species_38	81.2	71.4	13650	349
effector_350	species_0	78.2	93.1	13651	350
effector_350	species_1	34.5	27.7	13652	350
effector_350	species_2	74.7	24.2	13653	350
effector_350	species_3	76.9	22.3	13654	350
effector_350	species_4	71.7	74.1	13655	350
effector_350	species_5	81.1	29.2	13656	350
effector_350	species_6	0.6	31.7	13657	350
effector_350	species_7	84.5	85.1	13658	350
effector_350	species_8	50	84	13659	350
effector_350	species_9	49.7	26	13660	350
effector_350	species_10	0.3	7.7	13661	350
effector_350	species_11	71.7	52.9	13662	350
effector_350	species_12	10.4	91	13663	350
effector_350	species_13	95.5	10.3	13664	350
effector_350	species_14	22.4	90.2	13665	350
effector_350	species_15	63	83.9	13666	350
effector_350	species_16	26.8	82	13667	350
effector_350	species_17	33.2	50.2	13668	350
effector_350	species_18	62.7	74.8	13669	350
effector_350	species_19	26.3	98.1	13670	350
effector_350	species_20	5.6	37.7	13671	350
effector_350	species_21	23.1	16.9	13672	350
effector_350	species_22	73.6	75.3	13673	350
effector_350	species_23	71.5	59.1	13674	350
effector_350	species_24	87.6	38	13675	350
effector_350	species_25	70.8	29.8	13676	350
effector_350	species_26	69.9	80.9	13677	350
effector_350	species_27	33.4	26.5	13678	350
effector_350	species_28	66.2	60.7	13679	350
effector_350	species_29	65.1	75.8	13680	350
effector_350	species_30	30.6	99.8	13681	350
effector_350	species_31	5.4	45	13682	350
effector_350	species_32	85.6	67.8	13683	350
effector_350	species_33	79.5	31.6	13684	350
effector_350	species_34	46.4	16	13685	350
effector_350	species_35	86	76.2	13686	350
effector_350	species_36	29.6	52.3	13687	350
effector_350	species_37	14.2	1.7	13688	350
effector_350	species_38	67.8	5.7	13689	350
effector_351	species_0	81.3	72.2	13690	351
effector_351	species_1	0.6	94.3	13691	351
effector_351	species_2	59.1	95.2	13692	351
effector_351	species_3	14.2	27.4	13693	351
effector_351	species_4	19.2	15.8	13694	351
effector_351	species_5	19.1	26.5	13695	351
effector_351	species_6	63.3	45	13696	351
effector_351	species_7	33.4	8	13697	351
effector_351	species_8	24.3	42.8	13698	351
effector_351	species_9	1.5	78.8	13699	351
effector_351	species_10	59.7	49.1	13700	351
effector_351	species_11	64.5	22.2	13701	351
effector_351	species_12	22.6	40.5	13702	351
effector_351	species_13	49.7	90.7	13703	351
effector_351	species_14	86	77.9	13704	351
effector_351	species_15	68	88.7	13705	351
effector_351	species_16	29.5	29.9	13706	351
effector_351	species_17	26.6	33	13707	351
effector_351	species_18	34.8	30	13708	351
effector_351	species_19	72.8	14.9	13709	351
effector_351	species_20	15.7	32.4	13710	351
effector_351	species_21	21.5	48.1	13711	351
effector_351	species_22	85	83.1	13712	351
effector_351	species_23	6.5	88.6	13713	351
effector_351	species_24	41.3	21.3	13714	351
effector_351	species_25	86.5	93.7	13715	351
effector_351	species_26	12	10.3	13716	351
effector_351	species_27	3.7	22.7	13717	351
effector_351	species_28	2.4	57.2	13718	351
effector_351	species_29	28.5	52.4	13719	351
effector_351	species_30	94.9	39.2	13720	351
effector_351	species_31	30.6	7.4	13721	351
effector_351	species_32	38.1	50.1	13722	351
effector_351	species_33	34.1	93.9	13723	351
effector_351	species_34	95.3	61.3	13724	351
effector_351	species_35	97.6	25.1	13725	351
effector_351	species_36	55.3	68.5	13726	351
effector_351	species_37	44.8	99.8	13727	351
effector_351	species_38	59.2	43.5	13728	351
effector_352	species_0	95.5	32.9	13729	352
effector_352	species_1	69.1	59.6	13730	352
effector_352	species_2	53.4	36.2	13731	352
effector_352	species_3	75.3	65.5	13732	352
effector_352	species_4	6	77.6	13733	352
effector_352	species_5	76.7	29.4	13734	352
effector_352	species_6	74	64.3	13735	352
effector_352	species_7	37	76.2	13736	352
effector_352	species_8	34.4	1.2	13737	352
effector_352	species_9	57.8	38.2	13738	352
effector_352	species_10	15.4	44.7	13739	352
effector_352	species_11	32.1	11.4	13740	352
effector_352	species_12	68.7	4.9	13741	352
effector_352	species_13	78.5	29.8	13742	352
effector_352	species_14	28.7	64.7	13743	352
effector_352	species_15	55	45.5	13744	352
effector_352	species_16	62.8	0.3	13745	352
effector_352	species_17	98.6	1.4	13746	352
effector_352	species_18	92.5	77	13747	352
effector_352	species_19	96.5	47.7	13748	352
effector_352	species_20	25.2	9.1	13749	352
effector_352	species_21	92.4	27.3	13750	352
effector_352	species_22	3.7	64.3	13751	352
effector_352	species_23	47.4	38.6	13752	352
effector_352	species_24	50.7	9.5	13753	352
effector_352	species_25	30	83.5	13754	352
